station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPG,2026-03-22 09:00,48.20,41.00,76.01,40.00,10.00,0.00,29.94,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.28,LFPG 220900Z 04010KT 8000 NSC 09/05 Q1014 NOSIG,M
LFPG,2026-03-22 09:30,50.00,41.00,71.06,30.00,7.00,0.00,29.94,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 220930Z 03007KT 350V070 8000 NSC 10/05 Q1014 NOSIG,M
LFPG,2026-03-22 10:00,51.80,41.00,66.48,60.00,8.00,0.00,29.94,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 221000Z 06008KT 030V090 8000 NSC 11/05 Q1014 NOSIG,M
LFPG,2026-03-22 10:30,53.60,41.00,62.22,50.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 221030Z 05010KT 030V090 CAVOK 12/05 Q1013 NOSIG,M
LFPG,2026-03-22 11:00,53.60,41.00,62.22,20.00,9.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 221100Z 02009KT 350V070 9999 FEW030 12/05 Q1013 NOSIG,M
LFPG,2026-03-22 11:30,55.40,39.20,54.33,20.00,12.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 221130Z 02012KT 340V050 9999 FEW031 13/04 Q1013 NOSIG,M
LFPG,2026-03-22 12:00,57.20,39.20,50.91,40.00,12.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221200Z 04012KT 010V070 9999 FEW031 14/04 Q1013 NOSIG,M
LFPG,2026-03-22 12:30,57.20,39.20,50.91,40.00,10.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221230Z 04010KT 360V090 9999 FEW038 14/04 Q1013 NOSIG,M
LFPG,2026-03-22 13:00,57.20,39.20,50.91,50.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221300Z 05011KT 010V090 9999 FEW040 14/04 Q1013 NOSIG,M
LFPG,2026-03-22 13:30,57.20,39.20,50.91,40.00,9.00,0.00,29.91,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221330Z 04009KT 010V070 9999 FEW044 14/04 Q1013 NOSIG,M
LFPG,2026-03-22 14:00,59.00,41.00,51.18,30.00,10.00,0.00,29.88,M,6.21,M,SCT,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 221400Z 03010KT 360V070 9999 SCT041 15/05 Q1012 NOSIG,M
LFPG,2026-03-22 14:30,57.20,39.20,50.91,20.00,10.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221430Z 02010KT 9999 FEW044 14/04 Q1012 NOSIG,M
LFPG,2026-03-22 15:00,57.20,39.20,50.91,50.00,8.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221500Z 05008KT 360V090 9999 FEW045 14/04 Q1012 NOSIG,M
LFPG,2026-03-22 15:30,59.00,41.00,51.18,20.00,7.00,0.00,29.91,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 221530Z 02007KT 350V070 9999 FEW045 15/05 Q1013 NOSIG,M
LFPG,2026-03-22 16:00,57.20,39.20,50.91,10.00,8.00,0.00,29.91,M,6.21,M,SCT,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 221600Z 01008KT 330V120 9999 SCT044 14/04 Q1013 NOSIG,M
LFPG,2026-03-22 16:30,57.20,41.00,54.60,10.00,8.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,4100.00,5100.00,M,M,M,M,M,M,M,M,M,57.20,LFPG 221630Z 01008KT 360V100 9999 SCT041 BKN051 14/05 Q1013 NOSIG,M
LFPG,2026-03-22 17:00,57.20,41.00,54.60,20.00,9.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,4200.00,5000.00,M,M,M,M,M,M,M,M,M,57.20,LFPG 221700Z 02009KT 340V070 9999 FEW042 SCT050 14/05 Q1013 NOSIG,M
LFPG,2026-03-22 17:30,55.40,41.00,58.27,20.00,7.00,0.00,29.91,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 221730Z 02007KT 360V100 9999 FEW042 13/05 Q1013 NOSIG,M
LFPG,2026-03-22 18:00,53.60,41.00,62.22,10.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 221800Z 01007KT 290V090 CAVOK 12/05 Q1014 NOSIG,M
LFPG,2026-03-22 18:30,51.80,39.20,61.99,10.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 221830Z 01007KT 330V120 CAVOK 11/04 Q1014 NOSIG,M
LFPG,2026-03-22 19:00,50.00,39.20,66.26,M,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 221900Z VRB06KT CAVOK 10/04 Q1014 NOSIG,M
LFPG,2026-03-22 19:30,50.00,39.20,66.26,20.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 221930Z 02007KT 360V110 CAVOK 10/04 Q1015 NOSIG,M
LFPG,2026-03-22 20:00,50.00,39.20,66.26,M,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 222000Z VRB06KT CAVOK 10/04 Q1015 NOSIG,M
LFPG,2026-03-22 21:00,48.20,39.20,70.87,M,7.00,0.00,29.97,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 222100Z VRB07KT 9000 NSC 09/04 Q1015 NOSIG,M
LFPG,2026-03-22 21:30,46.40,39.20,75.84,10.00,7.00,0.00,29.97,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,LFPG 222130Z 01007KT 240V050 9000 NSC 08/04 Q1015 NOSIG,M
LFPG,2026-03-22 22:00,46.40,39.20,75.84,360.00,7.00,0.00,29.97,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,LFPG 222200Z 36007KT 330V120 8000 NSC 08/04 Q1015 NOSIG,M
LFPG,2026-03-22 22:30,46.40,39.20,75.84,20.00,6.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,LFPG 222230Z 02006KT 360V100 7000 NSC 08/04 Q1016 NOSIG,M
LFPG,2026-03-22 23:00,44.60,39.20,81.20,10.00,8.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 222300Z 01008KT 360V070 7000 NSC 07/04 Q1016 NOSIG,M
LFPG,2026-03-22 23:30,44.60,39.20,81.20,360.00,7.00,0.00,30.00,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,LFPG 222330Z 36007KT 330V120 7000 NSC 07/04 Q1016 NOSIG,M
LFPG,2026-03-23 00:00,44.60,39.20,81.20,360.00,8.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 230000Z 36008KT 6000 NSC 07/04 Q1016 NOSIG,M
LFPG,2026-03-23 00:30,42.80,39.20,86.99,360.00,8.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,LFPG 230030Z 36008KT 6000 NSC 06/04 Q1016 NOSIG,M
LFPG,2026-03-23 01:00,42.80,39.20,86.99,20.00,7.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,LFPG 230100Z 02007KT 360V110 6000 NSC 06/04 Q1016 NOSIG,M
LFPG,2026-03-23 01:30,42.80,39.20,86.99,360.00,8.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,LFPG 230130Z 36008KT 6000 NSC 06/04 Q1016 NOSIG,M
LFPG,2026-03-23 02:00,42.80,39.20,86.99,10.00,4.00,0.00,30.00,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,LFPG 230200Z 01004KT 6000 NSC 06/04 Q1016 NOSIG,M
LFPG,2026-03-23 02:30,41.00,39.20,93.24,350.00,6.00,0.00,30.03,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,36.37,LFPG 230230Z 35006KT 5000 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 03:00,41.00,39.20,93.24,360.00,4.00,0.00,30.03,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,37.93,LFPG 230300Z 36004KT 5000 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 03:30,41.00,39.20,93.24,340.00,6.00,0.00,30.03,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,36.37,LFPG 230330Z 34006KT 5000 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 04:00,41.00,39.20,93.24,350.00,5.00,0.00,30.03,M,2.80,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,37.08,LFPG 230400Z 35005KT 4500 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 04:30,41.00,39.20,93.24,360.00,5.00,0.00,30.03,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,37.08,LFPG 230430Z 36005KT 280V020 4000 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 05:00,41.00,39.20,93.24,350.00,4.00,0.00,30.03,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,37.93,LFPG 230500Z 35004KT 230V030 4000 BR NSC 05/04 Q1017 NOSIG,M
LFPG,2026-03-23 05:30,41.00,39.20,93.24,350.00,7.00,0.00,30.06,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.75,LFPG 230530Z 35007KT 2500 BR NSC 05/04 Q1018 NOSIG,M
LFPG,2026-03-23 06:00,41.00,39.20,93.24,330.00,8.00,0.00,30.06,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.20,LFPG 230600Z 33008KT 180V350 2500 BR NSC 05/04 Q1018 NOSIG,M
LFPG,2026-03-23 06:30,41.00,39.20,93.24,M,6.00,0.00,30.06,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,36.37,LFPG 230630Z VRB06KT 2500 BR NSC 05/04 Q1018 NOSIG,M
LFPG,2026-03-23 07:00,41.00,39.20,93.24,360.00,7.00,0.00,30.09,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.75,LFPG 230700Z 36007KT 250V020 2500 BR NSC 05/04 Q1019 NOSIG,M
LFPG,2026-03-23 07:30,42.80,41.00,93.29,M,6.00,0.00,30.09,M,1.55,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,38.54,LFPG 230730Z VRB06KT 2500 BR NSC 06/05 Q1019 NOSIG,M
LFPG,2026-03-23 08:00,44.60,41.00,87.08,M,5.00,0.00,30.09,M,1.86,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,41.36,LFPG 230800Z VRB05KT 3000 BR NSC 07/05 Q1019 NOSIG,M
LFPG,2026-03-23 08:30,46.40,42.80,87.18,M,6.00,0.00,30.12,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,42.87,LFPG 230830Z VRB06KT 4000 BR NSC 08/06 Q1020 NOSIG,M
LFPG,2026-03-23 09:00,50.00,42.80,76.17,360.00,5.00,0.00,30.12,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 230900Z 36005KT 4000 BR NSC 10/06 Q1020 NOSIG,M
LFPG,2026-03-23 09:30,50.00,42.80,76.17,360.00,4.00,0.00,30.12,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,50.00,LFPG 230930Z 36004KT 310V060 5000 BR NSC 10/06 Q1020 BECMG CAVOK,M
LFPG,2026-03-23 10:00,53.60,42.80,66.70,360.00,6.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 231000Z 36006KT 6000 NSC 12/06 Q1020 NOSIG,M
LFPG,2026-03-23 10:30,55.40,42.80,62.46,350.00,5.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 231030Z 35005KT 260V020 6000 NSC 13/06 Q1021 NOSIG,M
LFPG,2026-03-23 11:00,57.20,41.00,54.60,350.00,6.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 231100Z 35006KT 300V050 7000 NSC 14/05 Q1020 NOSIG,M
LFPG,2026-03-23 11:30,59.00,39.20,47.72,360.00,7.00,0.00,30.12,M,4.97,M,FEW,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231130Z 36007KT 310V050 8000 FEW041 15/04 Q1020 NOSIG,M
LFPG,2026-03-23 12:00,59.00,37.40,44.47,40.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231200Z 04006KT 350V090 CAVOK 15/03 Q1020 NOSIG,M
LFPG,2026-03-23 12:30,59.00,35.60,41.42,40.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231230Z 04008KT 360V070 CAVOK 15/02 Q1020 NOSIG,M
LFPG,2026-03-23 13:00,59.00,35.60,41.42,50.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231300Z 05006KT 350V090 CAVOK 15/02 Q1020 NOSIG,M
LFPG,2026-03-23 13:30,60.80,37.40,41.71,70.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231330Z 07003KT 010V140 CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 14:00,60.80,37.40,41.71,50.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231400Z 05005KT 340V110 CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 14:30,60.80,39.20,44.76,10.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231430Z 01005KT 320V050 CAVOK 16/04 Q1020 NOSIG,M
LFPG,2026-03-23 15:00,60.80,37.40,41.71,40.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231500Z 04004KT 350V090 CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 15:30,60.80,37.40,41.71,M,1.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231530Z VRB01KT CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 16:00,60.80,37.40,41.71,20.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231600Z 02003KT 320V060 CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 16:30,60.80,37.40,41.71,20.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 231630Z 02003KT 350V050 CAVOK 16/03 Q1020 NOSIG,M
LFPG,2026-03-23 17:00,59.00,37.40,44.47,320.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231700Z 32005KT 260V360 CAVOK 15/03 Q1020 NOSIG,M
LFPG,2026-03-23 17:30,59.00,39.20,47.72,350.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 231730Z 35003KT CAVOK 15/04 Q1021 NOSIG,M
LFPG,2026-03-23 18:00,57.20,37.40,47.44,340.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 231800Z 34005KT 250V030 CAVOK 14/03 Q1021 NOSIG,M
LFPG,2026-03-23 19:00,53.60,37.40,54.07,30.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 231900Z 03005KT 350V140 CAVOK 12/03 Q1021 NOSIG,M
LFPG,2026-03-23 19:30,53.60,37.40,54.07,30.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 231930Z 03004KT 010V120 CAVOK 12/03 Q1022 NOSIG,M
LFPG,2026-03-23 20:00,53.60,37.40,54.07,40.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 232000Z 04005KT 020V080 CAVOK 12/03 Q1022 NOSIG,M
LFPG,2026-03-23 20:30,51.80,37.40,57.76,40.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 232030Z 04005KT 020V100 CAVOK 11/03 Q1022 NOSIG,M
LFPG,2026-03-23 21:00,51.80,37.40,57.76,40.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 232100Z 04005KT CAVOK 11/03 Q1022 NOSIG,M
LFPG,2026-03-23 21:30,50.00,37.40,61.75,50.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 232130Z 05004KT 010V080 CAVOK 10/03 Q1022 NOSIG,M
LFPG,2026-03-23 22:00,48.20,37.40,66.04,220.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LFPG 232200Z 22004KT CAVOK 09/03 Q1022 NOSIG,M
LFPG,2026-03-23 22:30,48.20,37.40,66.04,240.00,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,LFPG 232230Z 24002KT CAVOK 09/03 Q1022 NOSIG,M
LFPG,2026-03-23 23:00,46.40,37.40,70.67,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 232300Z VRB02KT CAVOK 08/03 Q1022 NOSIG,M
LFPG,2026-03-23 23:30,48.20,37.40,66.04,0.00,0.00,0.00,30.18,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,LFPG 232330Z 00000KT 9000 NSC 09/03 Q1022 NOSIG,M
LFPG,2026-03-24 00:00,46.40,37.40,70.67,M,2.00,0.00,30.18,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 240000Z VRB02KT 9000 NSC 08/03 Q1022 NOSIG,M
LFPG,2026-03-24 00:30,46.40,37.40,70.67,0.00,0.00,0.00,30.18,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 240030Z 00000KT 9000 NSC 08/03 Q1022 NOSIG,M
LFPG,2026-03-24 01:00,46.40,39.20,75.84,0.00,0.00,0.00,30.18,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 240100Z 00000KT 9000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 01:30,46.40,39.20,75.84,0.00,0.00,0.00,30.18,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 240130Z 00000KT 8000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 02:00,46.40,39.20,75.84,240.00,3.00,0.00,30.18,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,LFPG 240200Z 24003KT 8000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 02:30,46.40,39.20,75.84,270.00,4.00,0.00,30.18,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LFPG 240230Z 27004KT 7000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 03:00,46.40,39.20,75.84,250.00,5.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LFPG 240300Z 25005KT 6000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 03:30,46.40,39.20,75.84,230.00,4.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LFPG 240330Z 23004KT 6000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 04:00,46.40,39.20,75.84,260.00,5.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LFPG 240400Z 26005KT 6000 NSC 08/04 Q1022 NOSIG,M
LFPG,2026-03-24 04:30,46.40,39.20,75.84,260.00,4.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LFPG 240430Z 26004KT 6000 NSC 08/04 Q1021 NOSIG,M
LFPG,2026-03-24 05:00,44.60,39.20,81.20,190.00,3.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,LFPG 240500Z 19003KT 6000 NSC 07/04 Q1021 NOSIG,M
LFPG,2026-03-24 05:30,44.60,39.20,81.20,190.00,4.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,LFPG 240530Z 19004KT 6000 NSC 07/04 Q1021 NOSIG,M
LFPG,2026-03-24 05:38,44.60,39.20,81.20,190.00,3.00,0.00,30.15,M,2.73,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,43.09,COR LFPG 240538Z 19003KT 4400 BR NSC 07/04 Q1021 NOSIG,M
LFPG,2026-03-24 06:00,44.60,39.20,81.20,210.00,2.00,0.00,30.15,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,44.60,LFPG 240600Z 21002KT 4000 BR NSC 07/04 Q1021 NOSIG,M
LFPG,2026-03-24 06:30,44.60,41.00,87.08,M,2.00,0.00,30.18,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,44.60,LFPG 240630Z VRB02KT 4000 BR NSC 07/05 Q1022 NOSIG,M
LFPG,2026-03-24 07:00,46.40,41.00,81.33,170.00,3.00,0.00,30.15,M,2.49,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,45.15,LFPG 240700Z 17003KT 4000 BR NSC 08/05 Q1021 NOSIG,M
LFPG,2026-03-24 07:30,48.20,41.00,76.01,180.00,5.00,0.00,30.15,M,2.80,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,45.63,LFPG 240730Z 18005KT 4500 BR NSC 09/05 Q1021 BECMG CAVOK,M
LFPG,2026-03-24 08:00,48.20,41.00,76.01,200.00,4.00,0.00,30.18,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LFPG 240800Z 20004KT 180V270 5000 NSC 09/05 Q1022 BECMG CAVOK,M
LFPG,2026-03-24 08:30,51.80,42.80,71.26,190.00,5.00,0.00,30.18,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 240830Z 19005KT 140V220 6000 NSC 11/06 Q1022 NOSIG,M
LFPG,2026-03-24 09:00,53.60,42.80,66.70,210.00,8.00,0.00,30.15,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 240900Z 21008KT 6000 NSC 12/06 Q1021 NOSIG,M
LFPG,2026-03-24 09:30,57.20,42.80,58.52,230.00,8.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 240930Z 23008KT 200V270 7000 NSC 14/06 Q1021 NOSIG,M
LFPG,2026-03-24 10:00,59.00,41.00,51.18,250.00,12.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 241000Z 25012KT 7000 NSC 15/05 Q1021 NOSIG,M
LFPG,2026-03-24 10:30,59.00,37.40,44.47,240.00,12.00,0.00,30.15,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPG 241030Z 24012KT 9000 NSC 15/03 Q1021 NOSIG,M
LFPG,2026-03-24 11:00,60.80,37.40,41.71,240.00,12.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 241100Z 24012KT 210V270 CAVOK 16/03 Q1021 NOSIG,M
LFPG,2026-03-24 11:30,62.60,37.40,39.14,250.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 241130Z 25011KT 220V290 CAVOK 17/03 Q1021 NOSIG,M
LFPG,2026-03-24 12:00,62.60,37.40,39.14,220.00,9.00,0.00,30.12,M,6.21,20.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 241200Z 22009G20KT 190V250 CAVOK 17/03 Q1020 NOSIG,M
LFPG,2026-03-24 12:30,62.60,35.60,36.45,230.00,11.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 241230Z 23011KT CAVOK 17/02 Q1020 NOSIG,M
LFPG,2026-03-24 13:00,64.40,35.60,34.23,230.00,12.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LFPG 241300Z 23012KT 170V260 CAVOK 18/02 Q1019 NOSIG,M
LFPG,2026-03-24 13:30,64.40,37.40,36.75,240.00,11.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,LFPG 241330Z 24011KT 200V260 CAVOK 18/03 Q1019 NOSIG,M
LFPG,2026-03-24 14:00,66.20,37.40,34.52,220.00,15.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,LFPG 241400Z 22015KT CAVOK 19/03 Q1018 NOSIG,M
